Source;Target;Weight;Type
193;977;5;Undirected
193;998;5;Undirected
193;1028;5;Undirected
193;1030;5;Undirected
193;1032;2;Undirected
193;1160;5;Undirected
193;1175;5;Undirected
193;1297;1;Undirected
194;206;5;Undirected
194;225;3;Undirected
194;248;4;Undirected
194;266;3;Undirected
194;298;10;Undirected
194;372;10;Undirected
194;498;9;Undirected
194;531;4;Undirected
194;572;3;Undirected
194;648;10;Undirected
194;661;3;Undirected
194;674;4;Undirected
194;721;3;Undirected
194;731;10;Undirected
194;808;9;Undirected
194;829;8;Undirected
194;1015;3;Undirected
194;1082;2;Undirected
194;1132;10;Undirected
194;1171;3;Undirected
194;1191;2;Undirected
194;1248;5;Undirected
195;214;1;Undirected
195;239;1;Undirected
195;273;2;Undirected
195;313;3;Undirected
195;395;1;Undirected
195;603;5;Undirected
195;645;5;Undirected
195;688;2;Undirected
195;708;2;Undirected
195;824;1;Undirected
195;826;3;Undirected
195;836;2;Undirected
195;907;3;Undirected
195;969;3;Undirected
195;988;5;Undirected
195;994;1;Undirected
195;1022;5;Undirected
195;1060;2;Undirected
195;1096;5;Undirected
195;1113;3;Undirected
195;1138;5;Undirected
195;1190;3;Undirected
195;1198;5;Undirected
195;1206;2;Undirected
195;1208;5;Undirected
195;1239;5;Undirected
195;1253;5;Undirected
195;1260;9;Undirected
196;329;2;Undirected
196;364;1;Undirected
196;391;7;Undirected
196;475;6;Undirected
196;505;1;Undirected
196;516;2;Undirected
196;567;1;Undirected
196;715;9;Undirected
196;786;8;Undirected
196;794;5;Undirected
196;806;1;Undirected
196;812;2;Undirected
196;818;8;Undirected
196;838;5;Undirected
196;870;1;Undirected
196;874;2;Undirected
196;921;5;Undirected
196;945;2;Undirected
196;990;1;Undirected
196;993;1;Undirected
196;998;5;Undirected
196;1022;1;Undirected
196;1025;8;Undirected
196;1030;2;Undirected
196;1042;8;Undirected
196;1051;5;Undirected
196;1059;2;Undirected
196;1070;11;Undirected
196;1084;5;Undirected
196;1100;5;Undirected
196;1122;8;Undirected
196;1132;1;Undirected
196;1152;8;Undirected
196;1180;5;Undirected
196;1205;10;Undirected
196;1236;10;Undirected
196;1292;2;Undirected
197;205;5;Undirected
197;264;5;Undirected
197;433;5;Undirected
197;538;5;Undirected
197;555;5;Undirected
197;585;4;Undirected
197;586;5;Undirected
197;639;5;Undirected
197;708;5;Undirected
197;778;4;Undirected
197;882;5;Undirected
197;1034;5;Undirected
197;1053;4;Undirected
197;1191;5;Undirected
197;1226;5;Undirected
198;501;5;Undirected
198;726;5;Undirected
198;1071;5;Undirected
198;1221;5;Undirected
198;1280;5;Undirected
199;200;2;Undirected
199;204;6;Undirected
199;217;5;Undirected
199;262;5;Undirected
199;305;5;Undirected
199;309;5;Undirected
199;340;6;Undirected
199;350;5;Undirected
199;376;6;Undirected
199;395;5;Undirected
199;406;1;Undirected
199;433;4;Undirected
199;437;7;Undirected
199;455;12;Undirected
199;469;1;Undirected
199;479;1;Undirected
199;485;1;Undirected
199;496;7;Undirected
199;513;8;Undirected
199;530;4;Undirected
199;543;5;Undirected
199;556;8;Undirected
199;573;4;Undirected
199;598;4;Undirected
199;607;4;Undirected
199;611;1;Undirected
199;618;1;Undirected
199;627;1;Undirected
199;629;7;Undirected
199;640;8;Undirected
199;643;6;Undirected
199;674;4;Undirected
199;703;6;Undirected
199;704;6;Undirected
199;713;8;Undirected
199;731;7;Undirected
199;738;8;Undirected
199;843;1;Undirected
199;850;6;Undirected
199;857;7;Undirected
199;866;6;Undirected
199;896;7;Undirected
199;897;6;Undirected
199;898;8;Undirected
199;912;8;Undirected
199;928;1;Undirected
199;963;13;Undirected
199;975;8;Undirected
199;994;6;Undirected
199;998;6;Undirected
199;1021;1;Undirected
199;1029;6;Undirected
199;1031;8;Undirected
199;1034;6;Undirected
199;1050;5;Undirected
199;1060;4;Undirected
199;1071;8;Undirected
199;1082;4;Undirected
199;1092;11;Undirected
199;1095;2;Undirected
199;1110;6;Undirected
199;1116;8;Undirected
199;1137;7;Undirected
199;1138;6;Undirected
199;1148;1;Undirected
199;1157;8;Undirected
199;1176;9;Undirected
199;1231;4;Undirected
199;1237;7;Undirected
199;1262;4;Undirected
200;204;1;Undirected
200;286;5;Undirected
200;340;1;Undirected
200;376;1;Undirected
200;437;1;Undirected
200;455;1;Undirected
200;496;1;Undirected
200;513;1;Undirected
200;525;5;Undirected
200;556;1;Undirected
200;617;5;Undirected
200;629;1;Undirected
200;640;1;Undirected
200;674;1;Undirected
200;703;1;Undirected
200;712;5;Undirected
200;713;1;Undirected
200;731;1;Undirected
200;857;1;Undirected
200;866;1;Undirected
200;896;1;Undirected
200;897;1;Undirected
200;898;1;Undirected
200;912;1;Undirected
200;963;1;Undirected
200;1029;1;Undirected
200;1031;1;Undirected
200;1071;1;Undirected
200;1083;5;Undirected
200;1092;1;Undirected
200;1095;1;Undirected
200;1110;1;Undirected
200;1116;1;Undirected
200;1137;1;Undirected
200;1138;1;Undirected
200;1148;1;Undirected
200;1157;1;Undirected
200;1237;1;Undirected
201;205;10;Undirected
201;239;10;Undirected
201;242;12;Undirected
201;253;3;Undirected
201;281;5;Undirected
201;287;8;Undirected
201;309;10;Undirected
201;323;17;Undirected
201;352;11;Undirected
201;442;5;Undirected
201;467;17;Undirected
201;478;1;Undirected
201;492;19;Undirected
201;518;10;Undirected
201;543;10;Undirected
201;552;2;Undirected
201;579;19;Undirected
201;610;16;Undirected
201;635;3;Undirected
201;667;4;Undirected
201;693;21;Undirected
201;727;24;Undirected
201;752;10;Undirected
201;778;5;Undirected
201;783;5;Undirected
201;830;13;Undirected
201;858;13;Undirected
201;859;7;Undirected
201;880;13;Undirected
201;885;10;Undirected
201;911;6;Undirected
201;952;2;Undirected
201;986;10;Undirected
201;998;10;Undirected
201;1028;13;Undirected
201;1030;13;Undirected
201;1055;3;Undirected
201;1079;6;Undirected
201;1093;5;Undirected
201;1139;8;Undirected
201;1193;17;Undirected
201;1199;18;Undirected
201;1211;21;Undirected
201;1257;5;Undirected
201;1258;4;Undirected
201;1259;12;Undirected
201;1264;10;Undirected
202;206;1;Undirected
202;213;5;Undirected
202;238;5;Undirected
202;239;2;Undirected
202;377;3;Undirected
202;414;6;Undirected
202;445;5;Undirected
202;449;5;Undirected
202;453;3;Undirected
202;458;3;Undirected
202;578;1;Undirected
202;579;3;Undirected
202;586;5;Undirected
202;665;1;Undirected
202;750;5;Undirected
202;786;1;Undirected
202;824;5;Undirected
202;864;4;Undirected
202;884;5;Undirected
202;929;5;Undirected
202;930;5;Undirected
202;938;5;Undirected
202;948;1;Undirected
202;1034;5;Undirected
202;1052;5;Undirected
202;1071;3;Undirected
202;1079;5;Undirected
202;1117;5;Undirected
202;1133;1;Undirected
202;1165;3;Undirected
202;1202;5;Undirected
202;1224;3;Undirected
202;1242;5;Undirected
202;1258;1;Undirected
202;1274;3;Undirected
203;248;5;Undirected
203;401;1;Undirected
203;470;5;Undirected
203;702;5;Undirected
203;709;5;Undirected
203;776;5;Undirected
203;790;5;Undirected
203;807;1;Undirected
203;813;5;Undirected
203;863;5;Undirected
203;905;1;Undirected
203;1161;5;Undirected
203;1192;5;Undirected
203;1246;5;Undirected
204;212;5;Undirected
204;276;3;Undirected
204;330;5;Undirected
204;340;4;Undirected
204;376;4;Undirected
204;437;7;Undirected
204;455;6;Undirected
204;485;3;Undirected
204;496;8;Undirected
204;502;5;Undirected
204;513;6;Undirected
204;556;2;Undirected
204;596;5;Undirected
204;611;1;Undirected
204;620;5;Undirected
204;629;7;Undirected
204;640;5;Undirected
204;648;5;Undirected
204;674;8;Undirected
204;703;8;Undirected
204;704;2;Undirected
204;713;8;Undirected
204;731;8;Undirected
204;738;2;Undirected
204;764;5;Undirected
204;838;3;Undirected
204;843;7;Undirected
204;850;2;Undirected
204;857;8;Undirected
204;866;8;Undirected
204;896;7;Undirected
204;897;8;Undirected
204;898;8;Undirected
204;912;4;Undirected
204;963;5;Undirected
204;1029;8;Undirected
204;1031;8;Undirected
204;1034;2;Undirected
204;1070;4;Undirected
204;1071;8;Undirected
204;1074;5;Undirected
204;1092;8;Undirected
204;1095;5;Undirected
204;1110;8;Undirected
204;1116;8;Undirected
204;1137;8;Undirected
204;1138;8;Undirected
204;1148;4;Undirected
204;1157;8;Undirected
204;1173;5;Undirected
204;1176;2;Undirected
204;1231;2;Undirected
204;1237;7;Undirected
204;1255;2;Undirected
205;223;9;Undirected
205;225;5;Undirected
205;226;5;Undirected
205;239;9;Undirected
205;264;5;Undirected
205;309;5;Undirected
205;352;5;Undirected
205;422;4;Undirected
205;433;5;Undirected
205;467;5;Undirected
205;492;5;Undirected
205;538;5;Undirected
205;555;5;Undirected
205;579;5;Undirected
205;585;4;Undirected
205;586;5;Undirected
205;610;5;Undirected
205;639;5;Undirected
205;643;5;Undirected
205;693;5;Undirected
205;708;9;Undirected
205;727;5;Undirected
205;752;5;Undirected
205;778;4;Undirected
205;785;4;Undirected
205;797;4;Undirected
205;827;2;Undirected
205;830;5;Undirected
205;858;5;Undirected
205;880;5;Undirected
205;882;5;Undirected
205;885;5;Undirected
205;938;4;Undirected
205;986;5;Undirected
205;1030;5;Undirected
205;1034;5;Undirected
205;1053;4;Undirected
205;1093;3;Undirected
205;1191;5;Undirected
205;1193;5;Undirected
205;1196;4;Undirected
205;1198;5;Undirected
205;1199;5;Undirected
205;1204;4;Undirected
205;1211;5;Undirected
205;1226;5;Undirected
205;1264;5;Undirected
206;234;5;Undirected
206;248;10;Undirected
206;291;5;Undirected
206;317;5;Undirected
206;387;5;Undirected
206;495;5;Undirected
206;575;5;Undirected
206;767;1;Undirected
206;789;5;Undirected
206;869;1;Undirected
206;1036;1;Undirected
206;1093;3;Undirected
206;1248;12;Undirected
207;238;12;Undirected
207;251;1;Undirected
207;263;9;Undirected
207;276;2;Undirected
207;350;5;Undirected
207;395;2;Undirected
207;422;11;Undirected
207;427;12;Undirected
207;435;12;Undirected
207;436;9;Undirected
207;454;2;Undirected
207;468;7;Undirected
207;473;9;Undirected
207;534;12;Undirected
207;556;5;Undirected
207;566;1;Undirected
207;580;12;Undirected
207;588;8;Undirected
207;598;9;Undirected
207;607;12;Undirected
207;618;6;Undirected
207;632;2;Undirected
207;640;2;Undirected
207;659;9;Undirected
207;661;9;Undirected
207;663;1;Undirected
207;738;9;Undirected
207;743;12;Undirected
207;762;1;Undirected
207;842;12;Undirected
207;862;7;Undirected
207;869;1;Undirected
207;872;12;Undirected
207;918;1;Undirected
207;923;12;Undirected
207;1028;7;Undirected
207;1052;9;Undirected
207;1095;6;Undirected
207;1121;1;Undirected
207;1144;2;Undirected
207;1171;1;Undirected
207;1217;7;Undirected
207;1223;2;Undirected
207;1229;2;Undirected
207;1255;9;Undirected
207;1262;8;Undirected
207;1276;8;Undirected
207;1290;2;Undirected
208;269;5;Undirected
208;339;5;Undirected
208;410;5;Undirected
208;618;4;Undirected
208;706;5;Undirected
208;770;5;Undirected
208;838;5;Undirected
208;894;5;Undirected
208;1039;5;Undirected
208;1069;5;Undirected
209;654;5;Undirected
209;758;5;Undirected
209;878;5;Undirected
209;1263;5;Undirected
209;1266;5;Undirected
210;250;1;Undirected
210;263;2;Undirected
210;406;5;Undirected
210;456;5;Undirected
210;479;5;Undirected
210;523;5;Undirected
210;530;5;Undirected
210;588;5;Undirected
210;676;5;Undirected
210;690;5;Undirected
210;707;2;Undirected
210;711;5;Undirected
210;712;2;Undirected
210;729;5;Undirected
210;778;2;Undirected
210;785;5;Undirected
210;858;2;Undirected
210;894;6;Undirected
210;930;3;Undirected
210;978;5;Undirected
210;1000;1;Undirected
210;1054;3;Undirected
210;1069;5;Undirected
210;1112;5;Undirected
210;1128;2;Undirected
210;1166;5;Undirected
210;1246;2;Undirected
211;233;5;Undirected
211;449;5;Undirected
211;601;5;Undirected
211;673;5;Undirected
211;675;5;Undirected
211;1038;3;Undirected
212;220;2;Undirected
212;237;7;Undirected
212;266;5;Undirected
212;276;3;Undirected
212;283;7;Undirected
212;330;5;Undirected
212;335;5;Undirected
212;502;5;Undirected
212;541;6;Undirected
212;543;2;Undirected
212;596;5;Undirected
212;620;5;Undirected
212;631;5;Undirected
212;648;5;Undirected
212;715;6;Undirected
212;764;5;Undirected
212;797;5;Undirected
212;838;3;Undirected
212;843;2;Undirected
212;950;2;Undirected
212;1020;7;Undirected
212;1070;12;Undirected
212;1074;7;Undirected
212;1076;5;Undirected
212;1130;4;Undirected
212;1134;5;Undirected
212;1144;2;Undirected
212;1161;8;Undirected
212;1173;5;Undirected
212;1245;5;Undirected
212;1255;2;Undirected
213;238;4;Undirected
213;254;4;Undirected
213;273;5;Undirected
213;377;4;Undirected
213;449;4;Undirected
213;453;2;Undirected
213;458;4;Undirected
213;579;3;Undirected
213;586;4;Undirected
213;741;5;Undirected
213;750;3;Undirected
213;761;5;Undirected
213;792;5;Undirected
213;864;2;Undirected
213;884;4;Undirected
213;929;4;Undirected
213;938;3;Undirected
213;1034;3;Undirected
213;1052;4;Undirected
213;1071;4;Undirected
213;1095;5;Undirected
213;1165;4;Undirected
213;1202;4;Undirected
213;1224;4;Undirected
213;1242;3;Undirected
213;1274;4;Undirected
214;223;5;Undirected
214;239;1;Undirected
214;250;9;Undirected
214;290;1;Undirected
214;295;1;Undirected
214;333;5;Undirected
214;338;4;Undirected
214;352;5;Undirected
214;437;5;Undirected
214;449;1;Undirected
214;468;5;Undirected
214;491;5;Undirected
214;518;9;Undirected
214;598;5;Undirected
214;643;3;Undirected
214;690;2;Undirected
214;695;1;Undirected
214;702;5;Undirected
214;704;5;Undirected
214;725;1;Undirected
214;738;3;Undirected
214;788;5;Undirected
214;803;5;Undirected
214;824;1;Undirected
214;838;5;Undirected
214;873;5;Undirected
214;902;5;Undirected
214;976;2;Undirected
214;988;5;Undirected
214;994;1;Undirected
214;1036;3;Undirected
214;1126;1;Undirected
215;223;5;Undirected
215;262;2;Undirected
215;264;5;Undirected
215;295;5;Undirected
215;297;5;Undirected
215;301;1;Undirected
215;309;2;Undirected
215;355;1;Undirected
215;388;5;Undirected
215;395;7;Undirected
215;417;5;Undirected
215;421;5;Undirected
215;423;5;Undirected
215;497;5;Undirected
215;543;4;Undirected
215;555;5;Undirected
215;556;1;Undirected
215;618;5;Undirected
215;630;5;Undirected
215;650;5;Undirected
215;698;5;Undirected
215;737;2;Undirected
215;740;4;Undirected
215;748;2;Undirected
215;788;4;Undirected
215;800;5;Undirected
215;804;2;Undirected
215;815;5;Undirected
215;841;5;Undirected
215;857;2;Undirected
215;958;5;Undirected
215;1034;2;Undirected
215;1072;6;Undirected
215;1084;4;Undirected
215;1126;5;Undirected
215;1139;5;Undirected
215;1150;2;Undirected
215;1155;2;Undirected
215;1174;5;Undirected
215;1201;6;Undirected
215;1251;5;Undirected
215;1272;5;Undirected
216;226;5;Undirected
216;259;5;Undirected
216;262;2;Undirected
216;309;2;Undirected
216;316;3;Undirected
216;318;4;Undirected
216;355;2;Undirected
216;406;5;Undirected
216;458;2;Undirected
216;479;4;Undirected
216;676;5;Undirected
216;712;5;Undirected
216;729;4;Undirected
216;737;2;Undirected
216;748;2;Undirected
216;778;3;Undirected
216;786;5;Undirected
216;804;2;Undirected
216;807;5;Undirected
